Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,VIX_Close,Economic_News_Flag,Sentiment_Score,Federal_Rate_Change_Flag,GeoPolitical_Risk_Score,Currency_Index,Close_Price_Normalized
1902-09-11,101.55,101.08,104.16,100.13,9405648,-0.4628,4.03,48.86,1,0.599,1,50.91,87.78,0.7721626417714682
1962-05-11,16.03,14.77,16.46,14.0,6169806,-7.8603,2.46,10.33,0,0.68,1,25.91,90.36,0.10624180233006711
1908-12-09,30.71,29.81,30.75,29.04,15696347,-2.9306,1.71,46.73,0,0.423,0,86.27,105.96,0.22228223130931252
1972-02-14,9.2,8.35,9.49,6.76,2355398,-9.2391,2.73,32.38,0,0.098,1,4.92,104.47,0.056708587300362615
1990-09-07,33.98,33.34,35.06,32.45,7918619,-1.8835,2.61,23.55,0,0.778,1,21.41,110.16,0.24951778412159553
1931-09-11,123.51,123.73,124.43,121.67,14996578,0.1781,2.76,49.48,1,0.146,0,7.95,87.76,0.9469176761052387
1967-12-26,8.27,7.38,9.2,6.62,11270104,-10.7618,2.58,45.58,0,0.493,1,14.84,109.44,0.04922459686752565
1998-01-12,73.81,72.0,73.95,71.51,18870301,-2.4522,2.44,20.54,1,-0.746,0,59.0,82.96,0.5477972378674485
1965-09-20,44.05,45.31,47.04,43.84,19715538,2.8604,3.2,19.95,0,0.533,1,16.99,110.39,0.34187176915361467
2006-10-06,28.13,27.96,29.02,26.82,16624829,-0.6043,2.2,38.67,0,0.735,1,13.53,107.51,0.208008641308541
1915-09-09,29.81,30.7,30.78,28.74,5367016,2.9856,2.04,33.5,1,-0.912,1,83.02,86.63,0.2291489854177918
1974-08-05,2.63,1.38,2.82,1.08,12499672,-47.5285,1.74,34.14,0,-0.209,1,10.83,104.76,0.002931872540699019
1904-06-21,82.57,82.45,82.79,82.37,11174355,-0.1453,0.42,17.01,1,0.484,0,84.71,104.94,0.6284237327366715
1941-03-21,15.03,15.96,16.12,14.76,6564107,6.1876,1.36,11.71,1,0.324,0,99.55,112.83,0.11542319265488774
1977-02-15,4.77,5.72,7.11,4.75,17620247,19.9161,2.36,44.68,1,0.662,0,77.94,82.65,0.03641694313710361
1948-04-30,64.86,65.2,66.84,64.72,2224758,0.5242,2.12,32.47,0,0.832,0,93.39,100.83,0.49533215029704497
2014-01-07,16.61,16.84,16.84,16.3,14510956,1.3847,0.54,30.06,1,-0.914,1,52.36,97.46,0.1222127922228223
1994-08-24,35.06,35.86,36.4,32.71,10042375,2.2818,3.69,29.73,0,-0.998,0,43.32,86.05,0.2689607283388627
1940-04-10,12.35,9.98,14.34,8.09,176524,-19.1903,6.25,18.74,1,-0.725,0,27.96,111.5,0.06928477740915052
1975-07-07,16.01,14.65,17.96,14.27,4140995,-8.4947,3.69,31.09,0,-0.463,1,83.48,102.51,0.10531594784353059
1919-04-24,1.0,1.15,1.3,0.06,15535864,15.0,1.24,38.57,1,0.479,1,7.18,98.75,0.0011573181081706643
1943-03-29,15.88,16.8,18.26,14.21,8466980,5.7935,4.05,20.17,1,-0.505,1,69.66,94.73,0.12190417406064347
1969-02-06,2.23,3.11,3.6,1.08,2502797,39.4619,2.52,36.96,1,-0.415,1,76.71,109.44,0.01627960805493403
1989-03-31,67.54,68.29,69.18,67.19,3850963,1.1105,1.99,43.64,1,0.853,1,51.42,109.04,0.5191729033253607
1916-08-03,28.92,27.06,29.16,26.43,15872524,-6.4315,2.73,13.42,0,0.226,0,55.77,80.33,0.201064732659517
1932-07-21,120.42,120.63,120.89,120.16,19531639,0.1744,0.73,37.76,1,-0.698,0,45.03,115.07,0.9229997685363782
1970-06-26,27.26,28.44,28.44,26.87,2362708,4.3287,1.57,43.22,0,0.952,1,96.96,84.09,0.2117120592546871
1941-10-21,13.26,14.07,14.66,12.5,9084803,6.1086,2.16,23.94,0,-0.672,1,33.03,93.17,0.10084098449193735
1987-08-11,41.34,41.25,42.07,39.17,4145734,-0.2177,2.9,38.07,0,0.833,0,24.15,106.72,0.31054702569246195
1961-07-31,34.33,34.69,35.21,34.29,17978840,1.0486,0.92,15.63,1,0.163,1,3.7,115.51,0.2599336470951315
1949-04-13,73.77,73.72,74.5,73.46,5575122,-0.0678,1.04,29.93,1,-0.583,0,93.99,96.33,0.5610678188411387
1924-06-10,67.95,69.18,70.37,66.21,18978798,1.8102,4.16,32.02,0,-0.5,0,31.59,102.37,0.52603965743384
1944-12-22,10.63,11.15,11.76,9.16,4753714,4.8918,2.6,21.3,0,-0.277,1,58.87,114.11,0.07831185865288172
1963-09-06,26.18,26.92,26.96,26.01,19233374,2.8266,0.95,49.5,0,0.496,1,39.94,92.17,0.19998456909189105
2013-03-29,26.43,24.9,27.06,24.58,5590494,-5.7889,2.48,23.52,0,-0.512,1,74.21,114.81,0.18439935190185938
1990-07-19,36.44,35.8,36.74,33.99,5228750,-1.7563,2.75,30.39,1,-0.932,1,52.8,110.76,0.2684978010955944
1995-07-20,36.12,37.16,38.7,34.92,6709346,2.8793,3.78,42.29,1,-0.698,1,94.46,94.65,0.2789908186096751
1935-06-03,70.75,68.17,72.67,67.6,10342779,-3.6466,5.07,28.56,0,0.375,0,26.62,80.18,0.5182470488388242
1982-07-27,16.36,15.71,18.79,14.74,12524556,-3.9731,4.05,46.96,1,-0.032,0,19.8,108.44,0.11349432914126996
1929-11-13,123.35,122.56,124.59,122.55,10464014,-0.6405,2.04,33.85,0,0.051,0,40.17,119.5,0.9378905948615075
2007-01-12,34.26,34.67,34.98,33.68,2036221,1.1967,1.3,45.83,0,-0.092,0,56.44,103.83,0.2597793380140421
1981-02-25,19.32,18.22,19.79,17.92,15031898,-5.6936,1.87,42.51,0,-0.661,0,6.66,86.54,0.13286011881799242
2012-08-07,25.72,25.25,26.01,23.9,15687916,-1.8274,2.11,28.09,1,0.023,0,1.17,112.19,0.18709976082092428
1936-11-06,34.84,34.53,35.54,33.82,2173752,-0.8898,1.72,29.56,1,-0.56,0,19.05,114.61,0.25869917444641616
1905-12-01,73.57,72.13,74.43,71.2,19078796,-1.9573,3.23,37.38,1,0.728,1,24.02,111.5,0.5488002468945297
1995-08-30,23.09,22.67,24.37,22.65,6025299,-1.819,1.72,36.13,0,-0.857,0,92.48,96.09,0.16719388936038884
1966-04-15,38.99,39.46,40.34,38.76,12852779,1.2054,1.58,40.01,0,0.208,0,46.12,97.71,0.2967363629349587
1965-11-30,42.12,42.62,42.75,40.94,7658605,1.1871,1.81,46.28,1,-0.764,0,95.06,104.42,0.32111719774708736
1941-02-17,13.89,13.32,14.34,12.59,7330040,-4.1037,1.75,48.22,0,-0.151,0,70.01,103.76,0.09505439395108402
1971-06-15,4.12,3.17,6.2,2.72,6742621,-23.0583,3.48,27.1,0,0.705,1,12.68,119.46,0.016742535298202296
1932-01-25,115.83,115.16,116.45,114.27,19368045,-0.5784,2.18,26.33,0,-0.158,1,2.5,86.81,0.8807962348584213
1927-08-11,88.19,88.28,89.9,84.86,13245079,0.1021,5.04,31.48,1,0.309,1,18.51,109.39,0.6734048298742381
1915-09-15,31.59,29.81,33.12,29.21,18756631,-5.6347,3.91,40.28,1,-0.544,1,56.86,117.25,0.22228223130931252
1999-11-30,67.25,67.24,67.96,66.7,4427905,-0.0149,1.26,23.89,1,0.067,1,32.81,119.4,0.511071676568166
1908-01-16,60.57,61.61,63.56,60.2,728373,1.717,3.36,30.8,1,0.043,0,61.75,80.22,0.46763367024149366
1933-09-26,92.64,92.2,94.19,91.95,13232409,-0.475,2.24,42.24,1,0.096,1,68.58,97.12,0.7036494097677648
1918-11-06,6.55,7.4,8.11,5.4,11228344,12.9771,2.71,28.55,0,-0.594,0,13.64,92.44,0.049378905948615076
2011-01-11,18.29,18.63,19.4,17.7,9829266,1.8589,1.7,46.55,0,0.082,1,76.42,93.29,0.13602345498032556
2003-05-13,44.55,44.85,45.17,42.94,7504376,0.6734,2.23,43.73,0,0.419,1,48.06,106.03,0.33832266028855795
1931-05-12,121.72,121.11,122.03,120.1,9956759,-0.5012,1.93,22.24,1,0.433,0,28.14,97.59,0.9267031864825244
1942-04-01,6.22,6.86,7.6,4.2,19725124,10.2894,3.4,28.38,0,-0.718,1,39.37,113.02,0.04521256075920067
1955-07-19,61.88,60.6,62.35,59.74,3810191,-2.0685,2.61,29.29,0,0.457,1,0.48,86.36,0.45984106164647787
1946-10-17,41.26,40.72,42.15,40.41,11156942,-1.3088,1.74,34.07,0,0.212,1,66.64,119.47,0.30645783504359225
1964-10-21,29.88,29.05,30.04,28.29,3913872,-2.7778,1.75,17.67,1,-0.26,0,42.38,106.33,0.21641848622791449
1996-10-31,20.51,20.72,21.93,20.09,15578770,1.0239,1.84,16.06,0,-0.512,0,28.79,86.55,0.15214875395417018
1936-12-02,30.63,28.69,30.7,26.53,18492410,-6.3337,4.17,12.21,1,0.709,1,80.53,105.03,0.2136409227683049
1905-09-25,76.43,75.99,77.27,74.11,12229712,-0.5757,3.16,12.06,0,-0.636,1,88.44,84.24,0.578581899544788
1933-06-06,88.44,89.55,90.01,86.24,12579373,1.2551,3.77,22.97,1,0.261,1,5.9,103.14,0.6832034565234164
1987-08-25,39.85,39.29,42.25,37.87,753514,-1.4053,4.38,34.65,1,-0.605,1,18.66,117.26,0.2954247357456986
1933-01-18,98.28,99.05,99.39,98.11,16826836,0.7835,1.28,19.99,0,0.812,1,42.79,112.03,0.7565002700408918
1975-08-13,16.01,16.97,17.11,15.79,10417172,5.9963,1.32,15.13,0,0.509,0,75.94,105.26,0.12321580124990353
1994-08-29,38.52,37.92,39.15,36.98,14657148,-1.5576,2.17,38.56,0,-0.856,1,10.68,86.79,0.2848545636910732
2015-08-10,2.77,3.53,3.55,1.86,11354343,27.4368,1.69,49.68,0,0.546,0,47.74,108.57,0.019520098757811893
1928-07-17,111.31,110.95,111.43,109.39,19234951,-0.3234,2.04,33.74,0,0.253,0,93.67,83.34,0.848314173289098
2001-02-22,85.75,85.93,86.02,85.02,5520832,0.2099,1.0,39.64,1,0.634,1,79.45,114.53,0.655273512846231
1927-02-01,88.57,88.27,89.2,88.22,12679384,-0.3387,0.98,47.68,1,-0.136,0,12.46,81.26,0.6733276753336932
1991-12-20,45.09,45.79,46.5,44.83,6676000,1.5525,1.67,36.71,0,0.458,0,90.15,100.77,0.34557518709976076
2010-03-04,21.94,21.85,23.03,20.98,9112881,-0.4102,2.05,39.11,0,-0.699,0,55.78,110.69,0.16086721703572254
1997-01-30,34.23,34.72,35.35,33.46,15340731,1.4315,1.89,20.02,1,-0.815,1,34.6,107.31,0.2601651107167656
1991-06-13,44.84,45.89,46.09,43.26,19272208,2.3417,2.83,39.09,0,-0.153,1,32.52,118.59,0.3463467325052079
1981-04-21,26.36,26.1,27.45,24.25,9198671,-0.9863,3.2,29.97,1,-0.194,1,87.84,101.59,0.19365789676722475
1937-03-26,21.41,21.83,22.3,21.0,14946822,1.9617,1.3,21.21,1,0.498,0,26.29,115.06,0.1607129079546331
1998-03-05,65.96,66.73,66.93,65.69,16908033,1.1674,1.24,11.97,0,-0.549,1,24.59,117.48,0.5071367950003858
1977-10-21,17.02,18.38,19.83,15.86,583530,7.9906,3.97,36.59,0,-0.704,1,21.65,112.51,0.1340945914667078
1987-04-21,51.85,51.15,52.56,50.01,4942613,-1.35,2.55,21.08,1,-0.001,1,22.14,92.92,0.3869300208317259
1965-08-11,40.48,41.11,41.99,40.23,16328592,1.5563,1.76,29.3,1,-0.208,1,91.8,111.78,0.309466862124836
1944-10-20,12.7,12.38,13.26,11.91,17410460,-2.5197,1.35,38.84,0,0.759,1,15.65,110.85,0.08780186713988118
1965-08-20,41.85,42.38,42.53,41.15,5180490,1.2664,1.38,28.68,0,0.769,1,99.5,97.57,0.31926548877401434
1945-04-18,20.13,18.72,20.57,18.56,6903634,-7.0045,2.01,36.48,1,0.166,0,95.75,109.16,0.13671784584522798
1995-02-02,37.41,36.31,37.75,34.23,1238974,-2.9404,3.52,17.88,1,-0.634,0,68.37,91.55,0.2724326826633747
2002-06-19,56.69,55.25,57.03,55.08,6612971,-2.5401,1.95,20.75,1,0.38,0,96.84,86.13,0.4185633824550574
1919-04-21,1.59,1.0,2.53,0.1,16636270,-37.1069,2.43,40.78,1,0.839,0,69.33,119.85,0.0
1956-03-01,48.16,47.99,49.44,47.54,15373532,-0.353,1.9,27.49,1,0.078,0,0.15,101.57,0.36254918601959724
1920-02-16,24.45,23.48,24.93,22.55,9577837,-3.9673,2.38,38.95,0,-0.581,0,46.13,82.85,0.17344340714451043
1940-08-14,4.5,5.47,5.52,3.53,7341903,21.5556,1.99,28.49,1,-0.607,0,2.89,85.96,0.03448807962348584
1916-11-02,31.01,30.32,31.83,29.68,2892199,-2.2251,2.15,20.53,0,-0.443,1,41.42,89.34,0.22621711287709279
1968-06-10,1.97,1.55,2.17,0.72,18984631,-21.3198,2.89,39.48,0,0.76,1,51.21,118.72,0.004243499729959108
1934-02-01,82.95,82.81,83.54,82.12,10844355,-0.1688,1.42,11.41,1,-0.897,0,57.26,99.15,0.6312012961962812
2008-04-11,24.27,23.36,24.93,23.08,6202053,-3.7495,1.85,34.3,1,-0.751,0,27.56,105.39,0.1725175526579739
1979-11-15,13.49,12.78,13.68,11.46,2802409,-5.2632,2.22,17.58,0,-0.901,0,95.76,93.87,0.09088804876166962
1942-04-10,5.62,5.67,7.48,5.21,687309,0.8897,2.27,42.7,1,-0.565,1,40.95,97.36,0.03603117043438006
1984-06-01,20.09,19.68,20.37,19.53,14571267,-2.0408,0.84,46.31,0,-0.571,0,20.03,117.34,0.14412468173752024
1946-05-16,32.29,33.69,34.38,32.02,15977782,4.3357,2.36,32.05,1,0.711,0,0.45,92.12,0.2522181930406604
1960-02-01,72.37,70.8,72.96,70.31,9544247,-2.1694,2.65,30.0,0,-0.621,0,76.72,102.04,0.538538693002083
1920-05-10,14.96,14.24,15.5,13.28,1168954,-4.8128,2.22,18.12,1,0.022,1,24.46,97.8,0.10215261168119742
1958-11-21,67.18,66.02,67.75,65.46,8620451,-1.7267,2.29,24.18,0,0.333,1,11.68,117.89,0.5016588226217111
1983-12-01,14.42,15.7,16.32,12.65,4155531,8.8766,3.67,13.58,1,-0.741,1,15.91,85.86,0.11341717460072523
1986-01-22,44.82,46.14,46.45,43.29,207720,2.9451,3.16,16.86,0,0.339,0,84.55,100.4,0.3482755960188257
1999-10-06,61.34,61.24,62.02,60.98,16804394,-0.163,1.04,22.72,1,0.531,0,61.81,109.65,0.46477895224133936
2012-10-18,19.62,18.53,20.38,16.94,19248693,-5.5556,3.44,30.18,1,-0.42,0,45.25,82.29,0.13525190957487848
1936-02-21,48.26,47.32,49.1,47.09,1808268,-1.9478,2.01,35.22,1,0.344,1,18.92,99.87,0.35737983180310157
2010-01-22,25.63,25.64,26.58,25.28,14364107,0.039,1.3,23.71,1,0.465,1,58.1,102.76,0.19010878790216804
1932-01-04,118.23,119.38,120.87,117.01,18637209,0.9727,3.86,34.4,0,0.097,0,83.04,101.73,0.9133554509682893
1918-10-15,9.07,8.79,11.03,8.62,8433226,-3.0871,2.41,29.35,0,-0.156,0,60.54,97.43,0.0601033870843299
1918-10-01,13.97,13.46,15.63,12.95,5928042,-3.6507,2.68,44.63,0,0.131,1,1.17,117.22,0.09613455751870997
1947-12-17,59.66,59.09,60.42,57.34,18827042,-0.9554,3.08,49.81,0,-0.838,0,50.51,93.44,0.4481907260242265
1946-07-26,32.74,31.3,32.86,31.18,334482,-4.3983,1.68,47.8,1,0.735,1,51.32,109.58,0.23377825785047449
1938-04-19,13.47,13.29,13.68,12.14,10725158,-1.3363,1.54,23.35,0,0.985,0,56.46,87.78,0.09482293032944987
2017-08-04,21.37,22.48,22.8,20.11,19988114,5.1942,2.69,26.41,1,0.112,1,76.34,117.34,0.16572795309003932
1936-05-26,47.92,48.25,48.51,47.87,7944451,0.6886,0.64,15.18,0,0.889,0,30.48,116.3,0.3645552040737597
1948-01-07,58.88,59.43,61.33,58.67,18756851,0.9341,2.66,41.31,0,-0.677,0,92.04,96.84,0.4508139804027467
1917-03-09,22.16,22.61,23.4,21.42,9076073,2.0307,1.98,21.35,0,-0.931,1,19.49,101.43,0.16673096211712057
1939-10-10,5.17,5.7,5.85,5.12,11826996,10.2515,0.73,42.84,0,0.241,1,24.27,81.02,0.036262634056014195
1945-05-09,14.86,14.96,15.09,14.73,11472091,0.6729,0.36,20.26,0,-0.461,1,32.08,84.26,0.10770773860041663
1989-02-23,64.19,64.05,66.43,63.62,17629603,-0.2181,2.81,29.6,0,-0.995,1,64.1,95.65,0.48645937813440315
1939-05-16,10.1,10.38,11.65,10.07,11819752,2.7723,1.58,39.38,0,-0.316,0,44.59,80.42,0.07237095903093897
2001-06-28,87.77,86.51,88.36,86.2,15307403,-1.4356,2.16,23.05,0,-0.619,0,27.44,102.01,0.6597484761978243
2004-06-04,67.83,66.81,68.71,64.48,5086314,-1.5038,4.23,46.03,0,-0.288,1,39.13,88.73,0.5077540313247435
1989-01-19,67.64,67.27,67.75,66.83,5389433,-0.547,0.92,13.69,1,0.617,0,66.97,90.97,0.5113031401898
1948-09-29,76.39,75.2,76.73,74.05,8279877,-1.5578,2.68,37.03,1,0.437,1,86.08,96.56,0.5724866908417561
1989-08-28,53.14,51.65,54.57,49.76,12026983,-2.8039,4.81,30.73,1,-0.574,0,44.21,99.43,0.3907877478589614
2004-07-02,69.26,68.89,70.71,67.72,11934823,-0.5342,2.99,14.98,1,0.589,0,77.9,86.66,0.5238021757580433
1927-08-31,92.37,93.59,94.11,90.98,1624808,1.3208,3.13,39.18,1,0.484,0,28.68,106.41,0.7143738909034796
1923-03-23,44.41,45.62,47.38,43.93,19733853,2.7246,3.45,30.83,1,0.443,1,91.81,97.15,0.34426355991050067
1913-10-31,59.81,57.69,60.34,55.79,6191209,-3.5446,4.55,13.1,1,-0.209,1,88.22,114.6,0.4373890903479669
1959-09-14,58.83,59.85,60.08,58.58,14164258,1.7338,1.5,36.38,1,-0.087,0,94.18,90.67,0.4540544711056245
1946-05-03,27.47,28.28,28.51,25.68,5362558,2.9487,2.83,30.55,0,0.606,1,97.65,94.72,0.21047758660597174
1986-05-13,44.83,45.03,45.37,44.73,10033487,0.4461,0.64,29.25,1,0.081,0,51.85,115.9,0.33971144201836273
1915-10-12,26.39,26.79,27.9,26.17,4156167,1.5157,1.73,35.78,1,0.594,0,13.68,115.29,0.1989815600648098
1985-10-10,31.31,31.55,32.18,29.63,11156827,0.7665,2.55,10.69,0,-0.645,0,85.41,81.38,0.23570712136409225
2006-10-19,33.03,32.62,34.26,31.27,6779404,-1.2413,2.99,22.27,1,0.283,0,9.55,95.19,0.2439626572023763
2013-07-16,20.37,20.89,21.49,19.3,15624562,2.5528,2.19,19.34,0,0.702,0,74.71,97.88,0.15346038114343027
1986-02-07,47.08,46.74,47.31,46.14,980863,-0.7222,1.17,29.0,1,0.614,0,33.9,100.42,0.35290486845150837
1945-07-12,13.19,12.42,13.43,12.24,13892275,-5.8378,1.19,24.25,1,0.723,0,69.89,85.77,0.08811048530206002
1958-08-26,70.33,70.98,71.96,68.93,10376435,0.9242,3.03,23.46,1,-0.907,0,41.23,114.39,0.5399274747318878
1905-08-04,81.04,80.98,81.24,80.72,564310,-0.074,0.52,32.31,1,0.501,1,86.04,116.83,0.617082015276599
1983-12-12,14.93,14.98,17.13,14.68,5296780,0.3349,2.45,33.29,1,0.476,0,53.42,84.08,0.10786204768150605
1929-11-27,123.62,123.53,123.78,123.04,8813796,-0.0728,0.74,20.24,0,0.107,1,6.68,87.32,0.9453745852943445
1998-03-16,69.02,70.16,70.6,68.72,6014442,1.6517,1.88,43.76,1,-0.337,1,95.87,94.11,0.5336008024072216
1909-07-15,9.19,8.27,11.31,7.18,4750291,-10.0109,4.13,15.96,1,0.798,0,39.22,112.19,0.05609135097600493
2008-04-07,23.77,23.18,24.55,20.97,400178,-2.4821,3.58,25.61,1,0.76,0,77.88,113.88,0.1711287709281691
2004-10-13,63.55,64.53,65.13,63.25,13004777,1.5421,1.88,29.62,0,0.752,0,49.34,95.5,0.4901627960805493
1987-08-10,40.79,41.34,41.82,38.87,9953918,1.3484,2.95,34.3,0,-0.554,1,15.14,99.06,0.31124141655736437
1992-01-03,45.46,44.05,46.14,42.67,5275380,-3.1016,3.47,31.36,1,-0.297,1,22.68,93.37,0.33215029704498106
1907-11-11,59.75,57.64,61.79,57.49,10404803,-3.5314,4.3,26.83,1,0.026,0,78.95,95.2,0.43700331764524336
1958-10-01,71.03,71.86,72.47,70.99,14922813,1.1685,1.48,38.62,1,-0.895,0,1.41,100.98,0.5467170742998224
1977-01-27,2.9,3.43,3.82,1.87,126972,18.2759,1.95,25.08,1,-0.302,0,40.13,104.44,0.018748553352364784
1996-03-01,14.01,13.12,14.76,12.72,3650670,-6.3526,2.04,28.8,0,0.838,1,51.13,93.51,0.09351130314018978
1935-09-25,55.11,54.21,55.65,53.24,16841311,-1.6331,2.41,27.85,0,0.279,0,10.94,87.68,0.4105393102384075
2001-05-21,88.0,89.21,89.93,86.86,6361210,1.375,3.07,36.39,1,0.64,0,2.49,115.83,0.6805802021448961
1963-12-24,36.07,37.78,38.51,34.99,10268634,4.7408,3.52,47.02,1,-0.168,1,58.48,115.9,0.28377440012344723
1978-06-07,16.36,17.04,18.7,16.34,6128366,4.1565,2.36,23.77,0,0.961,1,75.14,102.91,0.12375588303371651
1934-07-24,87.72,88.38,88.49,87.41,2150021,0.7524,1.08,29.77,1,0.024,0,76.75,98.7,0.674176375279685
2005-01-27,62.46,61.96,63.49,61.39,9032740,-0.8005,2.1,48.88,0,-0.559,1,59.81,116.48,0.4703340791605585
2009-08-13,18.31,18.05,18.32,16.65,2376701,-1.42,1.67,38.51,1,-0.74,1,12.83,116.72,0.13154849162873233
1911-09-26,29.37,30.94,31.07,28.94,6179547,5.3456,2.13,38.93,0,0.661,1,56.9,95.21,0.23100069439086487
1908-01-22,60.35,60.02,60.86,59.87,9678672,-0.5468,0.99,26.01,1,0.961,1,6.99,98.81,0.4553660982948846
1998-10-29,61.36,60.56,62.24,60.41,9275486,-1.3038,1.83,39.28,0,-0.919,0,37.19,91.95,0.459532443484299
2005-10-03,47.29,46.86,48.45,44.71,9952353,-0.9093,3.74,48.39,1,-0.407,1,73.02,117.38,0.35383072293804485
1960-06-28,64.84,65.61,65.66,64.49,800527,1.1875,1.17,19.06,0,-0.16,1,31.67,88.9,0.4984954864593781
1951-06-14,85.68,85.18,86.76,84.12,14680161,-0.5836,2.64,24.7,0,-0.788,0,47.05,90.08,0.6494869223053776
1969-06-09,2.67,1.47,3.03,1.32,8238936,-44.9438,1.71,44.33,0,-0.002,0,50.71,80.92,0.00362626340560142
1985-11-14,31.68,32.17,32.59,30.47,7468530,1.5467,2.12,30.63,0,0.611,0,8.54,119.8,0.24049070287786434
2000-12-19,70.14,69.47,70.37,69.11,3655145,-0.9552,1.26,23.86,1,-0.702,0,0.95,80.5,0.5282771391096366
1927-04-22,91.47,91.91,92.56,91.13,15736455,0.481,1.43,25.62,1,-0.835,0,13.33,104.7,0.7014119280919682
1902-12-15,98.09,98.2,98.87,96.5,1504330,0.1121,2.37,28.27,1,0.596,0,93.12,109.55,0.7499421340945913
1923-10-17,60.14,60.36,60.91,59.49,15412105,0.3658,1.42,11.79,0,-0.944,0,68.41,83.06,0.4579893526734048
1973-01-26,40.67,41.78,41.95,39.72,2655531,2.7293,2.23,10.95,0,0.216,1,64.39,98.04,0.31463621634133165
2008-07-24,25.64,25.12,26.57,24.17,3081576,-2.0281,2.4,37.04,1,0.667,1,3.1,98.64,0.18609675179384305
1909-11-19,26.02,27.96,28.44,25.99,10068904,7.4558,2.45,19.87,1,-0.457,1,0.18,109.16,0.208008641308541
1934-06-14,82.96,82.79,83.69,82.35,6670312,-0.2049,1.34,21.11,1,-0.587,0,61.29,99.82,0.6310469871151918
1984-09-25,9.81,11.02,11.33,7.62,1179256,12.3344,3.71,11.27,0,-0.806,1,56.84,102.79,0.07730884962580047
1959-03-10,69.22,70.03,72.1,68.97,9882748,1.1702,3.13,28.86,1,0.311,0,26.1,92.98,0.5325977933801405
1983-10-10,15.81,15.8,16.23,15.66,13837732,-0.0633,0.57,44.59,1,0.109,0,89.81,118.49,0.11418872000617236
2002-08-26,50.23,48.91,50.7,47.95,19018382,-2.6279,2.75,22.12,0,0.534,0,90.98,103.51,0.3696474037497106
1943-02-04,15.1,14.1,16.39,13.82,16749289,-6.6225,2.57,24.13,0,-0.51,0,79.28,113.1,0.10107244811357147
1976-07-16,21.69,19.88,22.25,19.65,11898945,-8.3449,2.6,48.22,1,0.409,0,43.38,111.39,0.14566777254841445
1920-02-26,20.88,21.18,23.07,19.97,16670699,1.4368,3.1,28.98,1,-0.764,1,23.93,82.97,0.1556978628192269
1973-04-03,31.64,30.16,31.98,29.4,10633083,-4.6776,2.58,40.42,0,0.927,0,58.45,107.31,0.2249826402283774
1993-10-27,33.24,32.7,33.9,31.57,2447660,-1.6245,2.33,48.17,0,-0.199,1,32.75,86.56,0.24457989352673404
1988-11-04,61.82,61.15,62.19,59.86,675495,-1.0838,2.33,40.23,0,0.632,0,75.04,115.58,0.46408456137643694
1923-10-11,56.85,56.94,57.99,56.51,14500554,0.1583,1.48,12.19,0,-0.035,1,36.12,114.63,0.43160249980711357
1911-02-21,48.44,47.43,49.3,47.12,4981083,-2.0851,2.18,23.86,0,0.68,1,74.05,80.41,0.3582285317490934
1909-08-13,12.42,13.58,14.08,9.83,18102835,9.3398,4.25,34.58,0,-0.531,1,61.13,103.43,0.0970604120052465
1995-09-29,18.45,19.35,19.69,18.2,4690705,4.878,1.49,35.08,1,0.019,1,23.6,119.9,0.14157858189954478
1966-11-30,16.89,18.13,18.75,16.43,15355924,7.3416,2.32,10.18,1,0.973,0,0.63,100.67,0.13216572795309
2010-07-16,21.05,20.72,22.07,19.68,5919942,-1.5677,2.39,20.76,1,-0.538,1,61.87,112.27,0.15214875395417018
2010-10-28,25.46,24.78,26.89,23.34,1276079,-2.6709,3.55,19.36,1,-0.359,1,68.19,119.32,0.18347349741532287
1922-03-24,23.34,23.44,24.54,23.09,11685422,0.4284,1.45,16.32,0,0.719,0,60.63,110.23,0.1731347889823316
1968-01-19,8.11,8.87,9.75,6.74,13905248,9.3711,3.01,30.4,0,-0.737,1,85.74,81.59,0.060720623408687585
2016-07-12,25.9,26.21,27.26,25.34,16303248,1.1969,1.92,49.28,1,0.086,1,72.64,102.52,0.19450659671321655
1912-01-17,23.86,24.78,25.3,22.26,12791181,3.8558,3.04,38.02,0,0.956,0,38.71,81.03,0.18347349741532287
2003-05-15,46.4,44.12,46.54,41.97,17537973,-4.9138,4.57,22.11,1,-0.149,1,23.0,101.47,0.33269037882879404
1956-04-18,45.39,45.79,46.55,45.36,359026,0.8813,1.19,47.93,0,0.123,0,17.68,97.26,0.34557518709976076
1922-04-27,20.02,19.24,20.67,18.73,3191993,-3.8961,1.94,24.78,1,0.453,0,32.51,90.35,0.14072988195355293
1911-03-13,40.47,40.2,42.48,38.56,13554748,-0.6672,3.92,29.34,1,0.047,0,49.31,102.21,0.30244579893526735
1926-08-16,95.08,93.8,95.17,92.94,9358555,-1.3462,2.23,45.7,1,0.964,1,8.04,80.53,0.7159941362549185
1973-01-03,45.49,44.17,46.04,43.59,6440020,-2.9017,2.45,17.37,1,0.669,1,5.24,95.54,0.3330761515315176
1903-07-15,74.67,73.67,75.72,71.73,14233434,-1.3392,3.99,18.0,0,0.811,0,0.35,97.18,0.5606820461384152
1949-03-16,67.74,68.32,68.68,67.55,14559271,0.8562,1.13,31.71,1,0.71,1,13.73,111.56,0.5194043669469948
